_id,PX,MAIN_STREET,MIDBLOCK_ROUTE,SIDE1_STREET,SIDE2_STREET,PRIVATE_ACCESS,ADDITIONAL_INFO,OBJECTID,GEO_ID,NODE_ID,MI_PRINX,geometry,LONGITUDE,LATITUDE
367,5719,RONCESVALLES AVE,None,GALLEY AVE,None,None,None,2851,8008155,13467938.0,2851,"{""type"": ""Point"", ""coordinates"": [-79.44770400616143, 43.64282999578447]}",-79.44770400616143,43.64282999578447
368,5721,BLAKE ST,110m NORTH OF,BOULTBEE AVE,None,None,None,2852,14045103,,2852,"{""type"": ""Point"", ""coordinates"": [-79.33858000552519, 43.67339000152116]}",-79.33858000552519,43.67339000152116
369,5723,VAUGHAN RD,None,ONSLOW CRES,None,None,None,2853,7889,,2853,"{""type"": ""Point"", ""coordinates"": [-79.44305999522723, 43.693479997031716]}",-79.44305999522723,43.693479997031716
370,5726,BRIDLETOWNE CRCL,65m NORTH OF,HUNTINGDALE BLVD,None,None,None,2854,105432,,2854,"{""type"": ""Point"", ""coordinates"": [-79.3192559959178, 43.79760600234167]}",-79.3192559959178,43.79760600234167
371,5727,CELESTINE DR,None,LUDSTONE DR,None,None,None,2855,908907,,2855,"{""type"": ""Point"", ""coordinates"": [-79.5618969994282, 43.69209099602196]}",-79.5618969994282,43.69209099602196
372,5729,ALTON TOWERS CRCL,None,INGLETON BLVD,None,None,None,2856,11702641,,2856,"{""type"": ""Point"", ""coordinates"": [-79.27240999448003, 43.82312300031965]}",-79.27240999448003,43.82312300031965
373,5731,NORTH YORK BLVD,160m WEST OF,YONGE ST,None,None,NORTH YORK CIVIC CENTRE,2857,30074318,,2857,"{""type"": ""Point"", ""coordinates"": [-79.41428500345759, 43.7665880022075]}",-79.41428500345759,43.7665880022075
374,5732,SENLAC RD,None,BURNETT AVE,None,None,None,2858,7118475,,2858,"{""type"": ""Point"", ""coordinates"": [-79.42391999674271, 43.76220999559152]}",-79.42391999674271,43.76220999559152
375,5734,GOSFORD BLVD,145m NORTH OF,SHOREHAM DR,None,None,JOHN BOOTH MEMORIAL ARENA,2859,30092669,,2859,"{""type"": ""Point"", ""coordinates"": [-79.52337499716977, 43.769542000233834]}",-79.52337499716977,43.769542000233834
376,5735,HAWKSBURY DR,105m NORTH OF,SHEPPARD AVE E,None,None,BAYVIEW VILLAGE,2860,439041,,2860,"{""type"": ""Point"", ""coordinates"": [-79.3834039992332, 43.768753996892016]}",-79.3834039992332,43.768753996892016
377,5737,ATTWELL DR,110m NORTH OF,MCLACHLAN DR,None,None,None,2861,8327418,,2861,"{""type"": ""Point"", ""coordinates"": [-79.58892400299573, 43.6942349975702]}",-79.58892400299573,43.6942349975702
378,5738,FENMAR DR,120m EAST OF,ORMONT DR,None,None,None,2862,10948223,,2862,"{""type"": ""Point"", ""coordinates"": [-79.5547980056202, 43.761988995614374]}",-79.5547980056202,43.761988995614374
379,5739,WYNFORD DR,150m EAST OF,GARAMOND CRT,None,None,None,2863,444094,,2863,"{""type"": ""Point"", ""coordinates"": [-79.3319949949825, 43.72641699807027]}",-79.3319949949825,43.72641699807027
380,5740,HUNTINGWOOD DR,None,BELGREEN AVE,None,None,None,2864,105579,,2864,"{""type"": ""Point"", ""coordinates"": [-79.29060200540168, 43.795505000783606]}",-79.29060200540168,43.795505000783606
381,5744,CANMORE BLVD,None,HALFMOON SQ,None,None,MORRISH P.S.,2865,105628,,2865,"{""type"": ""Point"", ""coordinates"": [-79.17921200389056, 43.793837995585385]}",-79.17921200389056,43.793837995585385
382,5749,BAMBURGH CRCL,205m NORTH OF,SHARROWBAY CRT,None,None,ST HENRY CATHOLIC SCHOOL,2866,30021623,,2866,"{""type"": ""Point"", ""coordinates"": [-79.32690000182347, 43.813460003283986]}",-79.32690000182347,43.813460003283986
383,5750,ATTWELL DR,80m WEST OF,MARMAC DR,None,None,None,2867,908647,,2867,"{""type"": ""Point"", ""coordinates"": [-79.59102799692104, 43.69627399685238]}",-79.59102799692104,43.69627399685238
384,5751,HUMBERWOOD BLVD,25m NORTH OF,PINECONE DR,None,None,HUMBERWOOD DOWNS JR MIDDLE SCHOOL,2868,30003276,,2868,"{""type"": ""Point"", ""coordinates"": [-79.62015300387039, 43.72888999877466]}",-79.62015300387039,43.72888999877466
385,5754,VICTORIA PARK AVE,None,SWANWICK AVE,None,None,None,2869,113203,,2869,"{""type"": ""Point"", ""coordinates"": [-79.28582000131621, 43.6851300036424]}",-79.28582000131621,43.6851300036424
386,5758,NEILSON RD,155m SOUTH OF,ELLESMERE RD,None,None,ROUGE VALLEY HEALTH SYSTEM,2870,107096,,2870,"{""type"": ""Point"", ""coordinates"": [-79.20435399548134, 43.78127700183909]}",-79.20435399548134,43.78127700183909
387,5762,ARMOURY ST,None,CENTRE AVE,None,None,None,2871,1144851,,2871,"{""type"": ""Point"", ""coordinates"": [-79.38632000044873, 43.653439997736456]}",-79.38632000044873,43.653439997736456
388,5764,COLLEGE ST,None,SHERIDAN AVE,None,None,None,2872,1145237,13466494.0,2872,"{""type"": ""Point"", ""coordinates"": [-79.43458400486344, 43.65214699946466]}",-79.43458400486344,43.65214699946466
389,5765,CUMBERLAND ST,150m EAST OF,AVENUE RD,None,None,OLD YORK LANE,2873,30074461,,2873,"{""type"": ""Point"", ""coordinates"": [-79.39268100091827, 43.669967003690296]}",-79.39268100091827,43.669967003690296
390,5766,DELISLE AVE,170m WEST OF,YONGE ST,None,None,None,2874,1139360,,2874,"{""type"": ""Point"", ""coordinates"": [-79.39657299524595, 43.68871200390716]}",-79.39657299524595,43.68871200390716
391,5769,GERRARD ST E,None,GOLFVIEW AVE,None,None,None,2875,1139879,,2875,"{""type"": ""Point"", ""coordinates"": [-79.30856999859124, 43.68192000351013]}",-79.30856999859124,43.68192000351013
392,5770,KING ST,None,CLOSE AVE,None,None,CHILD DEVELOPEMENT INSTITUTE,2876,8168391,13468549.0,2876,"{""type"": ""Point"", ""coordinates"": [-79.43472499451913, 43.63746000395495]}",-79.43472499451913,43.63746000395495
393,5772,RONCESVALLES AVE,None,NEEPAWA AVE,MARMADUKE ST,None,None,2877,8030731,13466804.0,2877,"{""type"": ""Point"", ""coordinates"": [-79.45065899621474, 43.65045000347063]}",-79.45065899621474,43.65045000347063
394,5773,WALMER RD,125m NORTH OF,BLOOR ST W,None,None,None,2878,10759044,,2878,"{""type"": ""Point"", ""coordinates"": [-79.40582600024598, 43.66739699780754]}",-79.40582600024598,43.66739699780754
395,5774,COXWELL AVE,90m NORTH OF,ROBBINS AVE,None,None,None,2879,10537810,,2879,"{""type"": ""Point"", ""coordinates"": [-79.31835000519033, 43.670680004018784]}",-79.31835000519033,43.670680004018784
396,5775,COLONEL SAMUEL SMITH PARK DR,170m SOUTH OF,LAKE SHORE BLVD W,None,None,HUMBER COLLEGE,2880,30016382,,2880,"{""type"": ""Point"", ""coordinates"": [-79.51626399681575, 43.59667999645337]}",-79.51626399681575,43.59667999645337
397,5777,BEDFORD PARK AVE,150m WEST OF,YONGE ST,None,None,BLESSED SACRAMENT SCHOOL,2881,14036649,,2881,"{""type"": ""Point"", ""coordinates"": [-79.4042589969465, 43.727138000367546]}",-79.4042589969465,43.727138000367546
398,5778,SCARBOROUGH GOLF CLUB RD,None,GATESVIEW AVE,None,None,None,2882,110087,,2882,"{""type"": ""Point"", ""coordinates"": [-79.21026999971306, 43.74812000320808]}",-79.21026999971306,43.74812000320808
399,5779,GREENBRAE CRCT,None,SEDGEMOUNT DR,None,None,#35 GREENBRAE CRCT,2883,109283,,2883,"{""type"": ""Point"", ""coordinates"": [-79.23208500015961, 43.75928600283634]}",-79.23208500015961,43.75928600283634
400,5780,STEINWAY BLVD,105m WEST OF,SIGNAL HILL AVE,None,None,None,2884,9487234,,2884,"{""type"": ""Point"", ""coordinates"": [-79.6252050039793, 43.75024600020238]}",-79.6252050039793,43.75024600020238
401,5781,WASHBURN WAY,None,NAHANNI TER,None,None,DR. MARION HILLIARD SR P.S.,2885,104718,,2885,"{""type"": ""Point"", ""coordinates"": [-79.22443199481825, 43.8025780035403]}",-79.22443199481825,43.8025780035403
402,5782,SENTINEL RD,None,FOUNTAINHEAD RD,None,None,None,2886,10071086,,2886,"{""type"": ""Point"", ""coordinates"": [-79.50052199778148, 43.76235600305784]}",-79.50052199778148,43.76235600305784
403,5783,GRANDRAVINE DR,210m EAST OF,JANE ST,None,None,OAKDALE PARK MIDDLE SCHOOL,2887,30100305,,2887,"{""type"": ""Point"", ""coordinates"": [-79.5124860049194, 43.74771999889426]}",-79.5124860049194,43.74771999889426
404,5784,QUEEN ST E,None,LOCKWOOD RD,SARAH ASHBRIDGE AVE,None,None,2888,1142260,,2888,"{""type"": ""Point"", ""coordinates"": [-79.30912700456305, 43.66801099705453]}",-79.30912700456305,43.66801099705453
405,5785,WOODBINE AVE,None,CASSELS AVE,None,None,None,2889,1140438,,2889,"{""type"": ""Point"", ""coordinates"": [-79.3099959940572, 43.679001997209696]}",-79.3099959940572,43.679001997209696
406,5786,HUPFIELD TRL,None,LADY BOWER CRES,None,None,MARY SHADD PS,2890,6947409,,2890,"{""type"": ""Point"", ""coordinates"": [-79.21919100415361, 43.81452799626514]}",-79.21919100415361,43.81452799626514
407,5787,BONIS AVE,360m WEST OF,KENNEDY RD,None,None,AGINCOURT LIBRARY,2891,30097367,,2891,"{""type"": ""Point"", ""coordinates"": [-79.29350299761182, 43.78567800395746]}",-79.29350299761182,43.78567800395746
408,5788,GERRARD ST E,None,BLANTYRE AVE,None,None,None,2892,8264101,,2892,"{""type"": ""Point"", ""coordinates"": [-79.28405600055768, 43.68745599662811]}",-79.28405600055768,43.68745599662811
409,5789,PROGRESS AVE,None,ROSEBANK DR,None,None,None,2893,30063044,30063042.0,2893,"{""type"": ""Point"", ""coordinates"": [-79.23406900419724, 43.79220199613248]}",-79.23406900419724,43.79220199613248
410,5790,MOATFIELD DR,160m EAST OF,VALLEYBROOK DR,None,None,None,2894,11415001,,2894,"{""type"": ""Point"", ""coordinates"": [-79.35182399874886, 43.760349003915124]}",-79.35182399874886,43.760349003915124
411,5792,DAVISVILLE AVE,195m EAST OF,YONGE ST,None,None,DAVISVILLE JR PS,2895,11272480,,2895,"{""type"": ""Point"", ""coordinates"": [-79.39423200576225, 43.698804999817675]}",-79.39423200576225,43.698804999817675
412,5793,GATEWAY BLVD,280m EAST OF,DON MILLS RD,None,None,None,2896,445767,,2896,"{""type"": ""Point"", ""coordinates"": [-79.33107899425251, 43.710779996859806]}",-79.33107899425251,43.710779996859806
413,5794,DAWES RD,None,CHAPMAN AVE,None,None,None,2897,10364790,,2897,"{""type"": ""Point"", ""coordinates"": [-79.2969169948859, 43.70100800297009]}",-79.2969169948859,43.70100800297009
414,5795,SHAUGHNESSY BLVD,65m SOUTH OF,NYMARK AVE,None,None,#185 SHAUGNESSY,2898,9962852,,2898,"{""type"": ""Point"", ""coordinates"": [-79.35499999682825, 43.781150000792046]}",-79.35499999682825,43.781150000792046
415,5796,SHERBOURNE ST,None,EARL ST,None,None,None,2899,7731355,13463693.0,2899,"{""type"": ""Point"", ""coordinates"": [-79.37539300225806, 43.668745997132184]}",-79.37539300225806,43.668745997132184
416,5797,GRAYDON HALL DR,210m WEST OF,FENELON DR,None,None,GEORGE S HENRY ACADEMY,2900,30058570,30058569.0,2900,"{""type"": ""Point"", ""coordinates"": [-79.3417520032909, 43.76342100034845]}",-79.3417520032909,43.76342100034845
417,5799,BLOOR ST W,None,EMERSON AVE,None,None,None,2901,9638416,,2901,"{""type"": ""Point"", ""coordinates"": [-79.44085300001105, 43.65875299744187]}",-79.44085300001105,43.65875299744187
418,5800,RONCESVALLES AVE,None,GRENADIER RD,None,None,None,2902,1145962,13467084.0,2902,"{""type"": ""Point"", ""coordinates"": [-79.45002699724364, 43.64883200410393]}",-79.45002699724364,43.64883200410393
419,5801,AVENUE RD,None,HILLHOLM RD,None,None,None,2903,1138961,,2903,"{""type"": ""Point"", ""coordinates"": [-79.4053659948007, 43.69690099646887]}",-79.4053659948007,43.69690099646887
420,5802,SILVER SPRINGS BLVD,165m WEST OF,WAYSIDE AVE,None,None,L'AMOREAUX PARK,2904,30044166,30044164.0,2904,"{""type"": ""Point"", ""coordinates"": [-79.3029369941222, 43.801815003232875]}",-79.3029369941222,43.801815003232875
421,5805,ELIZABETH ST,135m SOUTH OF,COLLEGE ST,None,None,TORONTO GENERAL HOSPITAL,2905,7792568,,2905,"{""type"": ""Point"", ""coordinates"": [-79.38691500368444, 43.659359003136686]}",-79.38691500368444,43.659359003136686
422,5806,OXTON AVE,None,HIGHBOURNE RD,None,None,None,2906,1138924,,2906,"{""type"": ""Point"", ""coordinates"": [-79.40420700161388, 43.69705699551742]}",-79.40420700161388,43.69705699551742
423,5807,BROADVIEW AVE,None,LANGLEY AVE,None,None,None,2907,1142425,,2907,"{""type"": ""Point"", ""coordinates"": [-79.3533329970685, 43.66789899941143]}",-79.3533329970685,43.66789899941143
424,5808,LANSDOWNE AVE,None,BRANDON AVE,None,None,None,2908,30127660,,2908,"{""type"": ""Point"", ""coordinates"": [-79.44729799480412, 43.66887200024424]}",-79.44729799480412,43.66887200024424
425,5809,DUNDAS ST E,None,ASHDALE AVE,None,None,None,2909,10598786,,2909,"{""type"": ""Point"", ""coordinates"": [-79.32028799660654, 43.66828399700562]}",-79.32028799660654,43.66828399700562
426,5810,MC CAUL ST,95m SOUTH OF,DUNDAS ST W,None,None,ONTARIO COLLEGE OF ART,2910,12631085,,2910,"{""type"": ""Point"", ""coordinates"": [-79.39107600074311, 43.65349000422454]}",-79.39107600074311,43.65349000422454
427,5812,CALEDONIA RD,None,GLENGROVE AVE,None,None,None,2911,9668819,,2911,"{""type"": ""Point"", ""coordinates"": [-79.46529300128063, 43.70650599783656]}",-79.46529300128063,43.70650599783656
428,5813,YORK MILLS RD,None,BIRCHWOOD AVE,None,None,None,2912,4792401,,2912,"{""type"": ""Point"", ""coordinates"": [-79.39168999520003, 43.74649999860745]}",-79.39168999520003,43.74649999860745
429,5815,ROSEHILL AVE,100m EAST OF,YONGE ST,None,None,None,2913,30134662,,2913,"{""type"": ""Point"", ""coordinates"": [-79.39202999940096, 43.68653000117755]}",-79.39202999940096,43.68653000117755
430,5816,BEVERLEY ST,None,SULLIVAN ST,None,None,None,2914,2842438,13466461.0,2914,"{""type"": ""Point"", ""coordinates"": [-79.3930310032873, 43.65179099890996]}",-79.3930310032873,43.65179099890996
431,5817,VAUGHAN RD,None,LOUISE AVE,None,None,None,2915,8696,,2915,"{""type"": ""Point"", ""coordinates"": [-79.42140999568953, 43.68441000028329]}",-79.42140999568953,43.68441000028329
432,5818,MASON RD,135m NORTH OF,KNOWLTON DR,None,None,MASON ROAD JR PS,2916,110821,,2916,"{""type"": ""Point"", ""coordinates"": [-79.22428799454251, 43.739722002975164]}",-79.22428799454251,43.739722002975164
433,5819,COLONEL SAMUEL SMITH PARK DR,470m SOUTH OF,LAKE SHORE BLVD W,None,None,FATHER JOHN REDMOND SECONDARY SCHOOL,2917,30079756,30079754.0,2917,"{""type"": ""Point"", ""coordinates"": [-79.51610600083924, 43.594381003993966]}",-79.51610600083924,43.594381003993966
434,5820,DAVISVILLE AVE,20m EAST OF,ACACIA RD,None,None,JUNE ROWLANDS PARK,2918,30120134,,2918,"{""type"": ""Point"", ""coordinates"": [-79.38934200186564, 43.69981600329732]}",-79.38934200186564,43.69981600329732
435,5821,COXWELL AVE,115m NORTH OF,CASCI AVE,None,None,None,2919,30095622,,2919,"{""type"": ""Point"", ""coordinates"": [-79.32120999925128, 43.677629995763205]}",-79.32120999925128,43.677629995763205
436,5822,GERRARD ST E,None,NORWOOD RD,None,None,None,2920,1139703,,2920,"{""type"": ""Point"", ""coordinates"": [-79.30299199925233, 43.68336199602868]}",-79.30299199925233,43.68336199602868
437,5823,OASIS BLVD,None,PINOAK ST,None,None,None,2921,14248995,,2921,"{""type"": ""Point"", ""coordinates"": [-79.23440000283615, 43.83051000036547]}",-79.23440000283615,43.83051000036547
438,5824,MORTIMER AVE,None,CARLAW AVE,None,None,None,2922,1865,13460701.0,2922,"{""type"": ""Point"", ""coordinates"": [-79.34988600094519, 43.685302003405404]}",-79.34988600094519,43.685302003405404
439,5825,JOHN GARLAND BLVD,None,JAMESTOWN CRES,None,None,WEST INTERSECTION,2923,6173966,13453485.0,2923,"{""type"": ""Point"", ""coordinates"": [-79.5864170046531, 43.732506997731925]}",-79.5864170046531,43.732506997731925
440,5826,CHRISTIE ST,None,BENSON AVE,None,None,None,2924,30101741,13461862.0,2924,"{""type"": ""Point"", ""coordinates"": [-79.4250070029194, 43.67998800248113]}",-79.4250070029194,43.67998800248113
441,5827,MERTON ST,None,PAILTON CRES,None,None,None,2925,6868897,13458494.0,2925,"{""type"": ""Point"", ""coordinates"": [-79.38883100519483, 43.69768099697896]}",-79.38883100519483,43.69768099697896
442,5828,YORK MILLS RD,None,RAYOAK DR,None,None,None,2926,439609,13448433.0,2926,"{""type"": ""Point"", ""coordinates"": [-79.3211549938297, 43.76218000413938]}",-79.3211549938297,43.76218000413938
443,5829,SPADINA RD,5m NORTH OF,COULSON AVE,None,None,None,2927,1139230,,2927,"{""type"": ""Point"", ""coordinates"": [-79.41335500430839, 43.69029499984864]}",-79.41335500430839,43.69029499984864
444,5830,CRESCENT TOWN RD,110m WEST OF,VICTORIA PARK AVE,None,None,None,2928,30072817,,2928,"{""type"": ""Point"", ""coordinates"": [-79.29173600173559, 43.69602999982684]}",-79.29173600173559,43.69602999982684
445,5831,BEVERLEY ST,None,CECIL ST,None,None,None,2929,1144296,13465640.0,2929,"{""type"": ""Point"", ""coordinates"": [-79.39516599947653, 43.65697199595251]}",-79.39516599947653,43.65697199595251
446,5832,SYMINGTON AVE,None,ERNEST AVE,PATON RD,None,None,2930,1143994,,2930,"{""type"": ""Point"", ""coordinates"": [-79.44872499478404, 43.65968899694712]}",-79.44872499478404,43.65968899694712
447,5833,QUEEN ST E,6m WEST OF,ALTON AVE,None,None,None,2931,14171607,,2931,"{""type"": ""Point"", ""coordinates"": [-79.32802299842743, 43.66377199589845]}",-79.32802299842743,43.66377199589845
448,5834,DAWES RD,None,BETH ST,None,None,None,2932,30120529,,2932,"{""type"": ""Point"", ""coordinates"": [-79.29643600319666, 43.704414004314735]}",-79.29643600319666,43.704414004314735
449,5835,CARLAW AVE,230m NORTH OF,QUEEN ST E,None,None,None,2933,7577021,,2933,"{""type"": ""Point"", ""coordinates"": [-79.34080600236386, 43.66281300302324]}",-79.34080600236386,43.66281300302324
450,5836,GARRATT BLVD,None,KATHERINE RD,None,None,None,2934,443509,13453300.0,2934,"{""type"": ""Point"", ""coordinates"": [-79.46885000575318, 43.73207399954905]}",-79.46885000575318,43.73207399954905
451,5837,SECORD AVE,None,PALMER AVE,None,None,None,2935,1324,13459149.0,2935,"{""type"": ""Point"", ""coordinates"": [-79.3007650043365, 43.6929859975873]}",-79.3007650043365,43.6929859975873
452,5838,GERRARD ST E,None,PEMBROKE ST,None,None,None,2936,30057696,13464956.0,2936,"{""type"": ""Point"", ""coordinates"": [-79.37356499469576, 43.660941999685285]}",-79.37356499469576,43.660941999685285
453,5840,MORTIMER AVE,None,DURANT AVE,None,None,None,2937,1600,,2937,"{""type"": ""Point"", ""coordinates"": [-79.32859699711453, 43.69013699647288]}",-79.32859699711453,43.69013699647288
454,5841,DAWES RD,15m NORT OF,GOODWOOD PARK CRT,None,None,None,2938,30065980,,2938,"{""type"": ""Point"", ""coordinates"": [-79.29756799640431, 43.695039002540476]}",-79.29756799640431,43.695039002540476
455,5842,MILITARY TRL,115m WEST OF,BONSPIEL DR,None,ST. JOHN PAUL II CATHOLIC SCHOOL,TAM HEATHER CURLING AND TENNIS CLUB,2939,14658973,,2939,"{""type"": ""Point"", ""coordinates"": [-79.19959399383599, 43.79055400195096]}",-79.19959399383599,43.79055400195096
456,5843,BLYTHWOOD RD,100m WEST OF,STRATHGOWAN CRES,None,None,SHERWOOD PARK TRAIL,2940,30057003,,2940,"{""type"": ""Point"", ""coordinates"": [-79.38988900192079, 43.71874100318141]}",-79.38988900192079,43.71874100318141
457,5845,MCCOWAN RD,15m NORTH OF,SAVARIN ST,PRIVATE ACCESS,None,None,2941,14239688,,2941,"{""type"": ""Point"", ""coordinates"": [-79.24053299846987, 43.74292700342049]}",-79.24053299846987,43.74292700342049
458,5846,GREENBRAE CRCT,170m EAST OF,SEDGEMOUNT DR,PRIVATE ACCESS,3434 LAWRENCE AVE EAST,None,2942,30066303,,2942,"{""type"": ""Point"", ""coordinates"": [-79.23035799510829, 43.760186002538106]}",-79.23035799510829,43.760186002538106
459,5847,HEATHER RD,185m WEST OF,SHILTON RD,None,None,None,2943,30102706,20040266.0,2943,"{""type"": ""Point"", ""coordinates"": [-79.27344800455766, 43.789788996231735]}",-79.27344800455766,43.789788996231735
460,5848,GALLOWAY RD,None,CORONATION DR,None,None,NORTH INTERSECTION SIDE,2944,11653430,13448446.0,2944,"{""type"": ""Point"", ""coordinates"": [-79.19414899594074, 43.76020100446039]}",-79.19414899594074,43.76020100446039
461,5849,MORTIMER AVE,None,DEWHURST BLVD N,None,None,EAST INTERSECTION SIDE,2945,20033798,13460336.0,2945,"{""type"": ""Point"", ""coordinates"": [-79.34211999419763, 43.68704800134427]}",-79.34211999419763,43.68704800134427
462,5850,ROSEWELL AVE,227m SOUTH OF,LAWRENCE AVE W,PRIVATE ACCESS,HAVERGAL COLLEGE JUNIOR SCHOOL,455 ROSEWELL AVE,2946,8566546,,2946,"{""type"": ""Point"", ""coordinates"": [-79.41229865967965, 43.720996430842646]}",-79.41229865967965,43.720996430842646
463,5851,ROYAL YORK RD,None,SYMONS ST,None,None,None,2947,7963732,13470241.0,2947,"{""type"": ""Point"", ""coordinates"": [-79.49479299402704, 43.607559002040034]}",-79.49479299402704,43.607559002040034
464,5852,MARINE PARADE DR,260m SOUTH OF,WATERFRONT DR,None,None,None,2948,30070003,,2948,"{""type"": ""Point"", ""coordinates"": [-79.47688100254653, 43.62694899648988]}",-79.47688100254653,43.62694899648988
465,5853,BIN-SCARTH RD,None,GLEN RD,None,None,None,2949,1139962,13461325.0,2949,"{""type"": ""Point"", ""coordinates"": [-79.37335999384811, 43.68221500431197]}",-79.37335999384811,43.68221500431197
466,5854,JOHN GARLAND BLVD,None,JAMESTOWN CRES,None,None,EAST INTERSECTION,2950,30073016,13453238.0,2950,"{""type"": ""Point"", ""coordinates"": [-79.58261049876991, 43.733969874732075]}",-79.58261049876991,43.733969874732075
467,5855,THORNCLIFFE PARK DR,125m SOUTH OF,OVERLEA BLVD,None,None,EAST INT,2951,3829449,,2951,"{""type"": ""Point"", ""coordinates"": [-79.34317000079811, 43.70639800003253]}",-79.34317000079811,43.70639800003253
468,5856,LANSDOWNE AVE,300m SOUTH OF,BLOOR ST W,None,None,None,2952,14017837,,2952,"{""type"": ""Point"", ""coordinates"": [-79.44183800511664, 43.65564500353648]}",-79.44183800511664,43.65564500353648
469,5857,DEARHAM WOOD,None,SCHUBERT DR,None,None,None,2953,109624,13449232.0,2953,"{""type"": ""Point"", ""coordinates"": [-79.18241599755841, 43.754361998072476]}",-79.18241599755841,43.754361998072476
470,5858,GREENCEDAR CRCT,None,DAPHNE RD,None,None,None,2954,109453,13448967.0,2954,"{""type"": ""Point"", ""coordinates"": [-79.22938899636046, 43.75691600294788]}",-79.22938899636046,43.75691600294788
471,5859,BRIMORTON DR,None,DOLLY VARDEN BLVD,None,None,None,2955,8714046,13446719.0,2955,"{""type"": ""Point"", ""coordinates"": [-79.23282599982358, 43.77252300101154]}",-79.23282599982358,43.77252300101154
472,5860,BENSHIRE DR,None,BELLECHASSE ST,None,None,None,2956,30020542,13448283.0,2956,"{""type"": ""Point"", ""coordinates"": [-79.2453110007867, 43.76209199759016]}",-79.2453110007867,43.76209199759016
473,5861,WILMINGTON AVE,None,SEARLE AVE,None,None,None,2957,440487,13449369.0,2957,"{""type"": ""Point"", ""coordinates"": [-79.45462900035011, 43.75731500184592]}",-79.45462900035011,43.75731500184592
474,5862,THORNCLIFFE PARK DR,100m SOUTH OF,OVERLEA BLVD,None,None,None,2958,30085731,,2958,"{""type"": ""Point"", ""coordinates"": [-79.34874000491934, 43.70437899592879]}",-79.34874000491934,43.70437899592879
475,5863,HOLMFIRTH TERRACE,None,VANWART DR,None,None,None,2959,109077,13448486.0,2959,"{""type"": ""Point"", ""coordinates"": [-79.21679203409883, 43.760216156593536]}",-79.21679203409883,43.760216156593536
476,5864,WELLINGTON ST W,None,STANLEY TER,None,None,None,2960,11631577,13468085.0,2960,"{""type"": ""Point"", ""coordinates"": [-79.40965100461824, 43.641127003086176]}",-79.40965100461824,43.641127003086176
477,5865,VRADENBERG DR,125m WEST OF,LOWCREST BLVD,None,None,None,2961,107883,,2961,"{""type"": ""Point"", ""coordinates"": [-79.3080950384119, 43.77390252692658]}",-79.3080950384119,43.77390252692658
478,5866,GUNNS RD,130m WEST OF,WESTON RD,None,None,LAVENDER CREEK TRL,2962,30007349,,2962,"{""type"": ""Point"", ""coordinates"": [-79.47212282559606, 43.675485104288654]}",-79.47212282559606,43.675485104288654
479,5867,ELM RIDGE DR,100m WEST OF,NEWGATE RD,None,None,None,2963,2903472,,2963,"{""type"": ""Point"", ""coordinates"": [-79.43806153386315, 43.70288660362428]}",-79.43806153386315,43.70288660362428
480,5868,MOORE AVE,80m EAST OF,WELLAND AVE,None,None,BELTLINE TRAIL,2964,30004907,30004906.0,2964,"{""type"": ""Point"", ""coordinates"": [-79.38070800358109, 43.694769001884865]}",-79.38070800358109,43.694769001884865
481,5869,ROGERS RD,None,CHAMBERS AVE,None,None,None,2965,8822,13461543.0,2965,"{""type"": ""Point"", ""coordinates"": [-79.46546282395282, 43.68230820102089]}",-79.46546282395282,43.68230820102089
482,5870,OAKDALE RD,500m SOUTH OF,FINCH AVE W,None,None,WESTVIEW CENTENNIAL SCHOOL,2966,10536929,,2966,"{""type"": ""Point"", ""coordinates"": [-79.52647490567301, 43.75203116267677]}",-79.52647490567301,43.75203116267677
483,5871,MILITARY TRL,None,BOMBAR RD,None,None,None,2967,106744,13445345.0,2967,"{""type"": ""Point"", ""coordinates"": [-79.1772769433163, 43.78266967081285]}",-79.1772769433163,43.78266967081285
484,5872,COSBURN AVE,None,GLEBEMOUNT AVE,None,None,None,2968,1141,13458721.0,2968,"{""type"": ""Point"", ""coordinates"": [-79.3216359908238, 43.69552110005404]}",-79.3216359908238,43.69552110005404
485,5873,MORRISH RD,None,EUCLID AVE,None,None,None,2969,105584,13443968.0,2969,"{""type"": ""Point"", ""coordinates"": [-79.17479227948948, 43.79364348414382]}",-79.17479227948948,43.79364348414382
486,5874,THE POND RD,None,NELSON RD,None,None,None,2970,5716517,13447781.0,2970,"{""type"": ""Point"", ""coordinates"": [-79.50541684093962, 43.76936790213995]}",-79.50541684093962,43.76936790213995
487,5875,CHARTWELL RD,None,BADGER DR,None,None,None,2971,912663,13469064.0,2971,"{""type"": ""Point"", ""coordinates"": [-79.51466014490299, 43.63354719115658]}",-79.51466014490299,43.63354719115658
488,5876,DAVENPORT RD,None,RAINS AVE,TURNER RD,None,None,2972,1141294,,2972,"{""type"": ""Point"", ""coordinates"": [-79.42525522731097, 43.67509397743246]}",-79.42525522731097,43.67509397743246
489,5877,MILLWOOD RD,280m EAST OF,YONGE ST,None,None,None,2973,5581068,,2973,"{""type"": ""Point"", ""coordinates"": [-79.39348977378086, 43.700024191507026]}",-79.39348977378086,43.700024191507026
490,5878,COSBURN AVE,30m EAST OF,GLEDHILL AVE,None,None,None,2974,30080480,30080479.0,2974,"{""type"": ""Point"", ""coordinates"": [-79.31277703545781, 43.69697426906544]}",-79.31277703545781,43.69697426906544
